source,target
459422,490985
459422,522160
459465,549136
459834,536434
459834,215012
459834,569473
459835,491029
459835,1075384
459839,1065446
459840,559341
459840,407766
460289,460291
460289,460292
460289,460293
460393,491545
460393,409209
460710,10676
494244,462024
494244,445159
494244,494249
494244,524817
494422,494425
494742,494745
494858,1042570
494970,550353
495014,535416
495014,238356
495014,25499
495014,550763
495034,495035
495165,495166
495165,523736
495165,190687
495165,507106
495227,495228
495259,495269
495341,458033
495341,177484
495341,105077
495350,522253
442351,1077686
442435,1031193
442464,42068
442548,442549
442569,442570
442999,73085
443110,540588
443277,107940
443277,1084062
443538,443796
443795,445429
443795,254288
443795,560194
443795,134680
444080,169555
528281,547948
528433,528434
528589,490065
528589,555016
528589,565993
528819,569444
528819,569447
529028,529030
529064,561251
529979,109049
530561,535542
531038,1008123
531038,1005653
531291,531292
531556,531557
531741,531537
531741,411819
531775,255354
524154,468370
524154,211755
524160,493872
524160,546921
524425,502908
524673,524674
524781,570881
525320,525344
525491,478605
525616,178938
525616,553236
525997,485086
526070,302627
526181,526306
526810,235988
527123,570581
527123,570639
527123,570802
527123,1069231
527123,1070366
527123,570637
527216,527265
527366,521803
527366,201335
527826,412197
527826,4702
519774,519775
519856,519857
519856,544428
519856,565664
520090,548229
520154,99922
520154,187491
520220,71918
520220,467325
520220,163269
520220,100012
520345,540467
520345,540468
520345,540469
520416,62328
520592,529737
520592,529738
520592,529739
520592,529740
520592,529742
520592,529743
520592,529744
520592,529745
520592,529750
520592,529752
520592,529753
520592,529754
520592,529755
520592,529756
520592,520593
520592,520594
520592,520596
520592,520597
520592,520602
520592,520603
520592,520604
520592,520605
520592,520606
520592,520608
520592,520609
520592,520610
520592,520611
520592,520612
520592,520613
520592,520614
520592,520615
520592,520616
520592,520623
520592,520624
520592,520625
520592,520626
520592,520627
520592,520628
520592,520629
520592,520630
520592,520631
520592,520632
520592,520633
520592,520634
520592,520635
520592,520636
520592,520637
520592,522729
520592,522730
520592,522731
520592,522732
520592,522734
520592,522735
520592,522736
520592,522737
520592,522739
520592,522740
520592,522741
520592,522742
520592,522743
520592,522744
520592,522745
520673,553292
520673,553293
520860,520861
520883,72355
520883,253204
520883,483976
520883,452268
520883,450414
520883,1055477
520883,1059734
520993,549849
521018,61092
521018,268351
521018,498927
521018,125508
521018,125950
521018,238020
521018,123253
521044,262881
521044,188413
521044,225157
521091,520365
521155,61239
521155,484096
521155,484144
521155,170966
521155,314259
521160,59337
521162,242522
521162,474827
521478,1003308
521478,552163
521714,427993
521734,329421
521735,263166
521735,1057862
521970,521979
521982,521983
522140,522141
522150,206730
522510,546926
522518,546923
522747,514148
522755,522756
522841,526894
523067,76436
523067,231905
523672,1065618
523672,442385
523672,576709
523723,1064433
523723,1006447
523723,1051095
523723,1065710
523723,1039881
523723,1061189
523723,1051092
523723,1042688
523723,1042689
523723,1042694
523723,243735
523723,1085262
523723,1051130
157897,254673
157897,431868
159664,249884
159664,469213
159664,456892
159664,167837
159664,183290
159664,206192
159664,228803
161720,442545
161720,563650
162211,56223
162211,81300
162211,261246
162211,161402
162211,164404
162211,190108
162211,101062
162211,577633
162742,471438
165020,253595
165020,434921
165020,491763
165020,191016
165020,543311
165020,547530
165020,130879
165020,208987
264903,150921
264916,84191
264916,425469
264916,492736
265277,1003474
266547,81739
266547,454944
266547,446978
266547,447195
266547,529306
266547,161973
266547,41298
266547,5124
266547,21502
266547,320866
266547,152722
266547,240391
266750,89367
266750,1005032
267204,118589
267713,267711
267713,482642
267766,87847
267766,97988
267766,228249
267766,32881
267968,1048275
268364,565631
192523,414778
192636,58980
192636,454373
192636,526003
192636,570231
192636,577554
192824,55151
192824,192799
196160,21331
196396,567368
197552,243495
197552,243497
197552,1006655
197797,253944
197797,442475
198404,83762
198404,259929
198404,259968
198404,493026
198404,238927
198404,190235
198404,505850
198404,536575
198404,48535
198404,210222
198404,209242
198820,456258
198820,196643
168249,72808
168249,82165
168249,446250
168249,161013
168249,555870
168249,230795
168249,46350
168363,86092
168363,87628
168363,446840
168363,176296
168363,176297
168363,177236
168363,108203
168363,109005
168363,148597
168363,164568
168363,475135
168363,131405
168363,571849
168965,95081
168986,426097
168986,553935
168986,1084051
169834,164509
169834,172153
169834,172164
169834,172165
169834,176023
169834,114897
171170,521958
172702,510317
173774,489890
173774,184202
173774,500214
173774,1001260
174125,560968
174125,48505
174125,407767
239368,196416
239392,87341
239582,64964
239582,69113
239582,62678
239582,50102
239582,83714
239582,243314
239582,263763
239582,463615
239582,490987
239582,491783
239582,192327
239582,173095
239582,507306
239582,507356
239582,508404
239582,217183
239582,32946
239582,209459
239582,102744
239582,24825
239582,27063
239582,570201
239582,473733
239582,133136
239582,1001948
239582,1001949
239582,1001950
239582,1001946
165669,194439
166039,529969
166039,161472
166039,501034
166039,205334
166039,576492
166420,566256
151939,55241
151939,55248
151939,50678
151939,258983
151939,458697
151939,199520
151939,199521
151939,199523
151939,242029
151939,109058
151939,138599
151939,578188
151939,44902
151939,35099
151939,144532
151939,185893
151939,241781
151939,59085
151939,186833
151939,186828
151939,132270
151939,185892
151939,100953
242308,578000
242308,431521
242417,50171
242417,255021
242506,40623
242506,213766
242506,25766
242506,209009
242506,522537
242507,96097
242507,241971
242507,126528
242507,106591
242534,62919
242534,90523
242534,435524
242534,439807
242555,566644
242555,567440
242555,567442
242555,1068380
242624,561245
242667,191325
240258,548068
240543,194751
257464,438444
186766,451977
186766,409240
186766,212023
188128,208083
188738,451657
188738,400452
188738,326203
188738,572774
189574,231108
189574,217744
190310,446735
190541,251555
190541,477720
190541,521816
190541,228020
190541,100403
190541,100919
190541,201690
190541,23553
190541,1007718
174823,65601
175400,205183
175400,205330
176171,1048481
176792,96541
176792,451616
176792,174156
176792,225864
176792,1076525
176792,1067194
176952,1040832
177485,482703
179092,435629
179092,491608
179092,495494
179092,230507
179092,572975
143009,547067
143049,253016
143127,239420
143127,580956
143510,1069431
145325,527778
145325,527779
145504,55058
145504,242405
145504,178628
145504,216605
145504,11563
146055,146054
146055,146072
146643,74526
146643,84550
146643,453392
146890,91179
146890,193374
146890,484146
146984,55315
146984,83958
146984,457599
146984,555838
146984,218147
146984,573516
146984,116605
146984,26727
147250,70805
147250,80988
147250,91726
147250,425917
147250,456084
147250,519747
147250,153259
147250,497921
147250,505434
147250,207810
147250,38359
147250,46942
147250,17732
147250,128724
147250,35098
147250,105109
147250,109613
147250,472770
147305,531405
147305,214190
147310,177153
147310,11430
147329,516853
147329,455532
147329,494235
147429,50590
147429,522331
147527,211423
147540,253194
147540,138964
147540,540118
147619,538485
147977,245096
147977,536277
148207,487115
148207,108673
148207,12115
148207,119244
149469,95732
149469,171765
150185,445725
150185,189421
150185,147556
150185,180133
150185,536089
150185,113858
150185,113931
150185,117533
150185,542278
150878,520682
152412,425750
152470,97999
152470,488842
152470,153038
152470,102650
152470,20495
152493,61842
152493,426619
152493,520687
152493,547599
152493,225264
152493,550953
152738,66638
152738,489662
152738,411881
153548,85389
153548,262130
153548,461023
153548,461024
153548,238481
153548,137344
153591,71418
153591,82497
153591,90620
153591,91992
153591,439387
153591,492740
153591,525917
153591,266371
153591,172167
153591,173404
153591,167856
153591,241599
153591,242409
153591,188015
153591,188564
153591,153477
153591,107093
153591,496998
153591,409292
153591,217797
153591,216412
153591,25162
153591,13609
153920,75007
153920,489887
153920,495181
153920,170738
153920,409358
153920,552510
154945,495543
154945,100979
154991,504206
154991,174852
155648,211398
179741,16574
181483,99973
181483,163268
181483,128537
181483,130035
181483,102010
181483,329635
181483,15528
182755,578375
182755,552460
182873,549290
182873,549292
183914,93849
183914,87933
183914,163460
183914,168511
183914,171469
183914,188773
183914,107850
183914,65965
183914,473236
254692,198350
254729,84797
254729,443140
254729,265472
254729,208937
254729,104339
254729,139699
257196,434979
257196,179111
257196,179114
257328,461822
257328,464886
257328,455504
257328,458699
257328,416337
257328,216658
257328,216659
257328,573132
257328,563216
257328,547068
257328,1043222
257328,416269
367774,489882
367774,489883
367774,442936
367774,143222
367774,208679
367774,538035
367783,159855
367783,153039
367783,153684
367783,548728
367783,119225
367783,105713
367873,84603
367873,446060
367873,154988
367873,18799
367980,426008
367980,160997
368038,199364
368269,90903
368269,90904
368269,154874
368269,504829
368269,477319
368269,415842
368576,76560
368576,63281
368576,79385
368576,81374
368576,441879
368576,511680
368576,514102
368576,494285
368576,524427
368576,527871
368576,527873
368576,171308
368576,185721
368576,241876
368576,176013
368576,149458
368576,375841
368576,498008
368576,506059
368576,543831
368576,543930
368576,543931
368576,544382
368576,554621
368576,532491
368576,1053910
368576,574232
368576,1056257
368576,488980
368576,526770
368576,416549
368576,417015
368576,134945
368576,45504
368576,47325
368576,48864
368576,408375
368576,133079
368576,358741
368576,17205
368576,212948
368576,302990
368576,306430
368576,571258
368576,573241
368576,574514
368576,577180
368576,568292
368576,567037
368576,473881
368576,1007292
368576,199438
368576,112685
368576,246942
368576,245707
368576,1075799
368576,516745
368576,1043680
368576,68567
368576,1042671
368576,160422
368576,201149
369450,141599
369450,34518
371420,494748
371420,579292
371420,132011
371421,96532
371421,452132
371421,105622
371421,117992
372009,131832
372009,431561
372168,204860
372168,204861
373032,67256
373032,61362
373032,62525
373032,97605
373032,435064
373032,447002
373032,524782
373032,143384
373032,578891
373032,414783
373032,230409
373032,119535
373032,214502
373746,258811
373746,490101
373746,491785
373746,494576
373746,494613
373746,530558
373746,254406
373746,201380
374404,220461
374576,197503
374701,75152
374701,56122
374701,83041
374701,53564
374701,478933
374701,442536
374701,443366
374701,173420
374701,106655
374701,231549
374701,218226
374701,5077
374701,487240
374701,1001621
374701,1074218
375548,230531
375738,231634
375803,182193
376126,263746
376126,160624
376126,540713
376126,304435
376126,523844
376126,566228
377025,501727
379090,492584
379090,159905
379090,227804
379090,210549
379090,121021
379481,65197
379481,98360
379481,184753
379481,1051605
379481,46954
379481,28609
379481,32667
379481,21397
379528,445316
379528,494936
379528,45591
379528,119476
379606,126705
379787,566247
379787,566477
380001,426026
380001,480876
380001,505867
380001,205777
380001,233739
380001,21392
380001,121286
380073,268399
380168,479697
380173,531221
380206,189636
380206,408870
380206,11743
380270,268442
380273,268487
380289,493810
388060,209453
388113,246988
388113,493790
363176,558846
363414,495280
363639,1005366
363639,1048419
363639,1031200
363639,1002476
363639,1088517
363802,440256
363802,483384
363802,527379
363802,406181
363802,552733
363802,1043757
363854,267253
363961,567426
363961,101047
364011,267799
364317,106541
364331,82245
364331,425515
364331,159597
364331,194259
364331,147584
364331,45985
364331,33289
364331,210276
364331,7255
364331,10121
364331,103858
364331,1004484
364578,7298
364917,262858
364917,254529
364917,548538
364917,534369
364917,139258
364917,1044858
364917,215447
364917,104540
365087,56438
365087,185796
365087,136369
365087,203496
365087,472811
365087,213015
365087,1068449
365163,89594
365163,246506
365163,205733
365163,1005554
365163,1042955
365284,452076
365284,21467
365390,59284
365390,98150
365437,450833
365437,24021
365620,425816
365620,241903
365620,47789
365620,15503
365626,1066501
365659,50497
365659,98042
365659,245244
365659,461136
365659,451371
365659,228262
365659,12849
365723,97796
365723,441450
365723,513990
365723,524637
365723,173783
365723,123826
365723,497301
365723,17202
365723,27961
365723,554653
365751,60690
365751,93092
365751,89454
365751,245015
365751,184132
365751,245246
365751,125523
365751,407292
365751,28623
365751,5497
365751,23293
365751,539623
365822,442268
365822,469399
365822,446058
365822,268423
365822,174101
365822,174578
365822,411925
365822,130711
365822,1006527
365822,11316
365822,549744
365844,45485
365844,34946
365890,494486
365966,242872
365966,107170
366076,57005
366076,50584
366076,452950
366076,48310
366136,73149
366136,93049
366136,133267
366200,8155
366262,461198
366262,456700
366262,234906
366262,46124
366262,1070421
366272,83765
366272,99904
366272,246642
366272,446913
366272,138861
366272,1049777
366272,221785
366272,221787
366272,221788
366272,31198
366312,451629
366312,491035
366312,495340
366312,495342
366312,442393
366312,523564
366312,158724
366312,241849
366312,154575
366312,501649
366312,501678
366312,506174
366312,206336
366312,4761
366312,232775
366312,135083
366312,43270
366312,410213
366312,129694
366312,28566
366312,31004
366312,4882
366312,572126
366312,564524
366312,450039
366312,525389
366312,501644
366404,555899
366404,109452
366408,88934
366408,89633
366408,91294
366408,87913
366408,97986
366408,251264
366408,147737
366408,3567
